X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,Power1,Power2,Power3,Power4,Power5,Power6,Power7,Power8,Power9,Power10,Power11,Power12,Power13,Power14,Power15,Power16,Power17,Power18,Power19,Power20,Power21,Power22,Power23,Power24,Power25,Power26,Power27,Power28,Power29,Power30,Power31,Power32,Power33,Power34,Power35,Power36,Power37,Power38,Power39,Power40,Power41,Power42,Power43,Power44,Power45,Power46,Power47,Power48,Power49,qW,Total_Power
1,1,1,51,1,101,1,151,401,1,401,70,401,140,450,198,998,0,997.07,78.02,997.07,147.51,949,198,1,201,1,270,1,340,50,398,948,250,997.07,228.02,997.07,347.51,949,298,398,400,397.07,478.02,397.07,547.51,249,698,998,400,997.07,478.02,997.07,547.51,949,598,0,601,1,670,1,740,50,798,801,601,801,670,801,740,850,898,51,851,1,870,1,940,50,998,598,800,597.07,878.02,597.07,947.51,549,1000,998,800,997.07,878.02,997.07,947.51,949,998,0,1010,95455.79,85988.75,82194.81,79062.73,100537.28,93229.89,89896.26,83931.07,107350.62,103782.75,102217.25,88315.1,77051.62,78760.21,78264.51,75416.09,84110.13,94154.71,92550.47,87243.01,83425.4,77954.64,75318.91,76450.65,91106.15,95935.54,93606.57,87684.72,77946.48,73814.44,73724.88,70872.96,83889.45,84008.96,86398.4,76510.5,69545.23,68769.92,73863.18,70983.1,78018.03,77570.54,74920.83,73313.38,94305.93,91437.76,87426.38,80303.44,68779.39,0.79,4096743.66
198,0,196.79,73.55,197.18,147.45,149,198,398,0,396.79,73.55,397.18,147.45,349,198,798,0,796.79,73.55,797.18,147.45,749,198,998,0,996.79,73.55,997.18,147.45,949,198,798,200,796.79,273.55,797.18,347.45,749,398,198,400,196.79,473.55,197.18,547.45,149,598,998,400,996.79,473.55,997.18,547.45,949,598,198,600,196.79,673.55,197.18,747.45,149,798,998,600,996.79,673.55,997.18,747.45,949,798,198,800,196.79,873.55,197.18,947.45,149,998,398,800,396.79,873.55,397.18,947.45,349,998,998,800,996.79,873.55,997.18,947.45,949,998,0,1010,92396.82,81127.05,76753.49,73199.38,96296.37,85848.98,79326.45,72838.55,100315.48,91107.12,87594.94,75864,107407.02,102276.03,98271.69,89187.68,80765.04,83289.89,86084.14,79470.49,81190.49,78348.48,79546.41,70181.12,94061.81,90776.07,90655.17,72877.46,73671.73,74216.67,76585.86,66848.68,86632.3,88016.84,90969.11,72315.64,68176.23,66489.58,69715.81,72940.88,77319.87,73258.39,74723.97,70104.56,86733.79,87923.24,89213.22,81837.43,75206.01,0.78,4019957.44
198,0,197.46,75.42,197.18,149.97,149,198,401,1,401,51,401,101,401,151,798,0,797.46,75.42,797.18,149.97,749,198,998,0,997.46,75.42,997.18,149.97,949,198,1,201,1,270,1,340,50,398,998,200,997.46,275.42,997.18,349.97,949,398,798,400,797.46,475.42,797.18,549.97,749,598,1,601,1,651,1,701,1,751,998,600,997.46,675.42,997.18,749.97,949,798,1,801,1,870,1,940,50,998,598,800,597.46,875.42,597.18,949.97,549,998,998,800,997.46,875.42,997.18,949.97,949,998,0,1000,90591.84,80300.14,76687.43,74621.64,96776.55,85501.44,79135.47,75406.6,100465.42,91073.73,84383.7,76573.32,107742.74,102108.41,99189.27,78410.33,78563.45,75847.97,74586.83,73969.29,91298.26,90797.41,91018.48,83976.52,81954.7,84182.61,84959.5,78211.19,80613.31,74772.01,73531.01,73190.95,92579.25,90326.25,90557.54,71674.48,73137.83,75306.34,74270.4,72696.67,80541.67,78497.32,78059.51,74040.34,85688.38,87591.65,89273.2,80939.17,69069.12,0.78,4054640.53
1,198,50,198,100,198,150,198,201,1,201,70,201,140,250,198,601,1,601,51,601,101,601,151,998,0,996.79,73.55,997.18,147.45,949,198,601,201,601,251,601,301,601,351,1,401,1,451,1,501,1,551,998,400,996.79,473.55,997.18,547.45,949,598,1,601,1,651,1,701,1,751,801,601,801,670,801,740,850,798,1,801,1,870,1,940,50,998,398,800,396.79,873.55,397.18,947.45,349,998,998,800,996.79,873.55,997.18,947.45,949,998,0,1010,72200.52,70831.29,71362.72,72894.51,95578.51,87039.25,82332.39,77582.32,102402.67,94305,90577.88,88808.33,107150.58,103593.81,100287.92,93045.04,87041.18,85845.76,85118.01,81693.87,80712.79,76937,76403.28,76915,97597.16,93972.89,91754.84,86013.47,76982.06,76043.79,74799.27,73320.99,82999.82,84763.61,85336.57,81271.39,72533.37,74787.87,73814.26,71665.99,78596.17,74777.95,75328.19,72050.55,92155.56,89410.09,87942.24,82359.52,69035.9,0.79,4079797.83
398,0,397.6,70.42,393.25,148.64,349,198,798,0,797.6,70.42,793.25,148.64,749,198,998,0,997.6,70.42,993.25,148.64,949,198,598,200,597.6,270.42,593.25,348.64,549,398,798,200,797.6,270.42,793.25,348.64,749,398,198,400,197.6,470.42,193.25,548.64,149,598,398,400,397.6,470.42,393.25,548.64,349,598,198,600,197.6,670.42,193.25,748.64,149,798,398,600,397.6,670.42,393.25,748.64,349,798,798,600,797.6,670.42,793.25,748.64,749,798,198,800,197.6,870.42,193.25,948.64,149,998,398,800,397.6,870.42,393.25,948.64,349,998,0,1000,96514.52,86918.06,82081.51,75949.42,100686.15,90865.53,87769.73,75740.63,107818.36,101502.75,98953.43,89482.47,78972.97,73330.86,76107.49,76432.45,80370.47,82929.32,88701.89,83224.79,79963.23,74827.24,72649.92,65062.53,79586.6,79455.33,82487.47,68394.87,64148.97,64605.1,69105.38,62910.91,74982.14,73041.31,75723.45,62332.77,93394.69,90490.88,89661.24,80298.15,62384.2,64680.64,72875.36,74668.45,72532.99,73845.17,78230.85,73936.93,75010.69,0.75,3885640.26
1,1,1,51,1,101,1,151,598,0,596.79,73.83,592.61,150,477.19,198,998,0,1000,73.83,992.61,150,877.19,198,1,201,1,270,1,340,50,398,798,200,796.79,273.83,792.61,350,677.19,398,401,401,401,470,401,540,450,598,998,350,996.79,473.83,992.61,550,877.19,598,201,601,201,651,201,701,201,751,998,600,996.79,673.83,992.61,750,877.19,798,1,801,1,851,1,901,1,951,398,800,396.79,873.83,392.61,1000,277.19,998,998,800,996.79,873.83,992.61,950,877.19,1000,0,1000,96841.85,86931.88,83004.96,81493.45,101556.97,93768.45,88660.62,83027.86,107533.05,103117.54,101193.76,93652.51,78603.16,79131.4,76098.15,75072.76,87431.61,87165.11,87768.62,81763.37,80675.86,76793.76,73974.72,73911.37,95968.78,93827.68,91992.06,77795.39,75207.63,72213.43,73256.56,72164.09,89160.75,89361.2,90075.01,74342.2,76891.81,71501.81,70250.37,71017.03,75662.03,74217.47,78358.64,75046.71,87197.21,87170.85,87941.73,79429.53,70848.85,0.79,4080071.58
398,0,396.91,70.19,397.18,146.34,349,198,798,0,796.91,70.19,797.18,146.34,749,198,998,0,996.91,70.19,997.18,146.34,949,198,198,200,196.91,270.19,197.18,346.34,149,398,598,200,596.91,270.19,597.18,346.34,549,398,998,200,996.91,270.19,997.18,346.34,949,398,598,400,596.91,470.19,597.18,546.34,549,598,798,400,796.91,470.19,797.18,546.34,749,598,198,600,196.91,670.19,197.18,746.34,149,798,398,800,396.91,870.19,397.18,946.34,349,998,798,800,796.91,870.19,797.18,946.34,749,998,998,800,996.91,870.19,997.18,946.34,949,998,0,1000,95573.28,86488.67,82034.71,76699.74,100356.64,90576.37,84868.98,78571.04,107317.64,101158.19,99240.08,79128.94,78379.88,72407.21,71961.95,70960.96,79366.16,74561.64,74766.69,64849.61,92301.11,90555.47,91432.86,84667.89,68772.12,68414.62,71174.73,70978.26,80276.98,80818.07,84164.24,79393.03,76681.17,74897.78,74603.26,72247.22,77228.92,72953.41,73114.57,72081.79,84101.62,78100.05,75048.1,71114.22,92642.38,89342.36,87220.61,78387,81504.24,0.76,3963486.43
398,0,397.07,78.42,393.11,147.49,349,198,598,0,597.07,78.42,593.11,147.49,549,198,998,0,997.07,78.42,993.11,147.49,949,198,998,200,997.07,278.42,993.11,347.49,949,398,198,400,197.07,478.42,193.11,547.49,149,598,598,400,597.07,478.42,593.11,547.49,549,598,798,400,797.07,478.42,793.11,547.49,749,598,798,600,797.07,678.42,793.11,747.49,749,798,198,800,197.07,878.42,193.11,947.49,149,998,598,800,597.07,878.42,593.11,947.49,549,998,798,800,797.07,878.42,793.11,947.49,749,998,998,800,997.07,878.42,993.11,947.49,949,998,0,1000,95109.97,84399.45,79412.75,76742.29,100462.98,91488.48,84729.09,77549.94,107095.27,103375.09,101758.82,82682.93,93613.33,93581.87,92904.99,87851.84,81284.84,75699.07,72950.64,70798.04,80207.37,77677.66,74453.39,70208.13,83123.62,85438.05,88972.85,71896.24,85808.6,85391.46,85023.85,66428.24,73734.73,70209.18,71403.61,72747.47,69366.81,66395.27,67187.46,67671.26,78328.93,74225.08,72234.28,67908.34,92017.39,88828.27,85614.28,77046.51,74922.42,0.77,3977962.4
1,1,1,51,1,101,1,151,401,1,401,51,401,101,401,151,998,0,947.07,28.42,993.11,147.49,949,198,398,200,397.07,278.42,293.11,247.49,299,398,998,200,997.07,278.42,993.11,347.49,949,398,40,560,80,520,120,480,110,390,798,350,797.07,478.42,793.11,547.49,699,548,1,601,1,651,1,701,1,751,798,600,797.07,678.42,793.11,747.49,749,798,1,801,1,870,0,940,100,998,601,998,650,898,700,1000,800,998,998,800,997.07,878.42,993.11,947.49,949,998,0,1000,94709.29,83600.19,80120.46,75892.92,101489.04,91783.46,87159.69,85509.42,106501.05,94967.19,102940.15,84255.34,82675.17,80144.56,74861.22,79331.74,95453.57,95210.62,95315.84,90028.9,73097.88,74652.39,77062.96,79211.03,85321.06,88033.89,89604.45,76924.56,73536.4,74777.42,73538.35,73524.9,87624.76,88851.27,85771.3,75873.77,74055.59,75670.79,73372.29,74383.02,71222.81,78670.91,73623.07,77559.25,93374.12,90456.8,88214.19,80107.76,70983.57,0.79,4081152.29
198,0,197.18,80.05,192.97,150,88.57,198,598,0,597.18,80.05,592.97,150,488.57,198,998,0,997.18,80.05,992.97,150,888.57,198,998,200,997.18,280.05,992.97,350,888.57,398,198,400,197.18,480.05,192.97,550,88.57,598,598,400,597.18,480.05,592.97,550,488.57,598,998,400,997.18,480.05,992.97,550,888.57,598,198,600,197.18,680.05,192.97,750,88.57,798,598,600,597.18,680.05,592.97,750,488.57,798,998,600,997.18,680.05,992.97,750,888.57,798,598,800,597.18,880.05,592.97,950,488.57,998,998,800,997.18,880.05,992.97,950,888.57,998,0,1000,96048.16,88186.09,83416.18,80441.07,101081.3,93020.72,87270.4,81889.6,106871.5,103703.95,101496.94,86037.02,95608.61,95292.47,94121.85,79968.93,79696.87,74686.9,71792.29,67271.11,80409.54,77270.93,75641.27,68632.33,90261.79,91495.57,91430.64,76976.65,66207.75,66074.88,65275.82,68155.84,71115.62,70469.82,69693.09,62421.07,89010.89,89383.51,88480.76,72167.04,65923.58,67425.79,70042.87,70351.25,85347.05,86228.8,85073.17,76827.9,79616.59,0.77,3985313.79
1,0,1,51,1,101,1,151,298,0,298,50,348,100,398,150,798,0,797.07,75.98,792.74,150,702.78,198,201,201,201,251,201,301,201,351,1000,200,997.07,275.98,1000,350,802.78,398,201,401,201,451,201,501,201,551,798,300,797.07,475.98,842.74,600,702.78,648,40,760,80,720,120,680,160,590,1,801,1,870,1,940,50,998,598,800,597.07,875.98,492.74,850,502.78,998,798,800,797.07,875.98,792.74,950,702.78,998,998,800,997.07,875.98,992.74,1000,902.78,998,0,1000,94531.78,83313.22,78999.32,73997.68,101604.54,88032.49,85633.71,83880.99,108194.21,102743.39,98070.65,87892.66,79576.69,74246.31,74435.1,75693.22,102613.39,98367.93,94051.69,86584.42,77532.23,78653.5,79005.36,78554.75,87492.02,89298.53,92239.8,86392.17,73991.05,74564.76,81858.33,74590.96,72479.41,76947.12,73879.12,71693.91,81565.77,73503.85,70192.92,72831.91,87566.4,83147.99,75770.78,72616.21,95513.36,92308.39,88790.51,76687.47,69550.57,0.79,4081904.79
198,0,197.07,77.74,193.36,150,81.43,198,798,0,797.07,77.74,793.36,150,681.43,198,198,200,197.07,277.74,193.36,350,81.43,398,598,200,597.07,277.74,593.36,350,481.43,398,998,200,997.07,277.74,993.36,350,881.43,398,198,400,197.07,477.74,193.36,550,81.43,598,398,400,397.07,477.74,393.36,550,281.43,598,998,400,997.07,477.74,993.36,550,881.43,598,598,600,597.07,677.74,593.36,750,481.43,798,198,800,197.07,877.74,193.36,950,81.43,998,798,800,797.07,877.74,793.36,950,681.43,998,998,800,997.07,877.74,993.36,950,881.43,998,0,1000,100073.89,91833.99,87832.78,78066.3,107894.72,102350.12,98523.07,89122.02,79225.41,77205.46,73925.14,69609.43,85867.99,82320.87,81083.46,76760.53,103102.88,98312.7,96373.06,80723.06,68918.64,68421.42,65647.05,68024.31,73410.18,72560.63,71498.32,66521.04,92054.83,91979.33,90275.74,83098.91,78588.74,76867.62,74597.21,68650.8,73690.2,72963.82,76153.05,75258.62,81434.72,76086.82,71391.58,69971.13,92135.91,88985.56,86334.89,75637.25,74590.81,0.77,3985956
1,1,1,51,1,101,1,151,251,1,201,70,201,140,250,198,598,0,597.59,79.54,593.37,150,549,198,998,0,997.59,79.54,993.37,150,949,198,798,200,797.59,279.54,793.37,350,799,448,1,401,1,451,1,501,1,551,998,400,997.59,479.54,993.37,550,949,598,1,601,1,651,1,701,0,751,998,600,997.59,679.54,993.37,750,949,798,51,801,1,851,1,901,1,951,398,800,397.59,879.54,393.37,950,349,998,798,800,797.59,879.54,793.37,950,749,998,0,1010,92738.07,80567.05,74545.7,71850.23,96592.71,85709.44,78730.36,75269.01,101480.87,93859.24,87779.75,79987.15,107600,104218.88,100780.61,92949.05,89485.29,87807.65,87025.53,81433.55,82879.87,76449.68,75970.85,75963.45,96088.72,92408.68,90533.7,72882.27,75901.87,74785.13,73448.66,70172.89,86203.43,88339.17,90839.9,83444.78,71409.75,70911.82,70673.29,72397.92,79265.64,74558.08,73800.16,70285,79818.29,83882.43,87490.25,80723.1,73514.21,0.78,4065453.12
398,0,395.96,75.43,392.22,146.17,349,198,598,0,595.96,75.43,592.22,146.17,549,198,998,0,995.96,75.43,992.22,146.17,949,198,198,200,195.96,275.43,192.22,346.17,149,398,398,200,395.96,275.43,392.22,346.17,349,398,598,200,595.96,275.43,592.22,346.17,549,398,998,200,995.96,275.43,992.22,346.17,949,398,798,400,795.96,475.43,792.22,546.17,749,598,998,400,995.96,475.43,992.22,546.17,949,598,598,600,595.96,675.43,592.22,746.17,549,798,398,800,395.96,875.43,392.22,946.17,349,998,998,800,995.96,875.43,992.22,946.17,949,998,0,1000,95021.63,83873.78,77628.36,67957.8,100954.13,91851.89,85576.48,69914.84,107321.95,102711.84,101544.98,83058.54,73722.16,67085.52,65314.01,65615.01,67181.31,64107.45,63692.76,62036.31,76759.09,72698.46,69559.77,62862.6,94064.21,93220.52,93651.67,76340.83,73784.56,69601.89,70131.93,69098.69,88868.05,88003.67,86594.55,80069.61,68312.4,74295.42,78121.62,75036.98,73592.77,77133.42,80909.5,79222.1,89901.72,88137.02,86545.02,79843.85,81960.4,0.75,3894493.08
1,1,1,51,1,101,1,201,201,1,201,70,151,190,250,198,598,0,596.79,74.47,693.7,150,481.84,198,1000,0,996.79,74.47,993.7,150,881.84,198,601,201,601,270,601,340,650,398,1000,200,1000,274.47,1000,450,881.84,398,398,400,396.79,474.47,393.7,550,281.84,548,198,600,196.79,674.47,143.7,700,81.84,798,848,651,898,550,948,700,898,850,1,801,1,870,0,940,0,1000,598,800,596.79,974.47,693.7,1000,481.84,1000,998,800,1000,874.47,1000,1000,881.84,998,100,1000,93452.69,80379.34,74592.45,74942.62,96881.94,87334.37,74611.2,77727.9,101700.56,92056.6,89293.91,80327.72,107431.39,103547.83,102238.11,84969.67,84076.18,79973.28,76554.24,77983.13,96277.81,94183.53,93910.18,88261.63,74835.39,74987.33,77786.51,75655.88,75962.77,79051.32,72665.16,78224.13,86037.26,88913.79,90455.66,78889.78,75755.51,75609.44,76140.88,71755.39,78204.7,74357.77,77792.42,72313.41,91221.27,88119.23,89331.7,80795.24,72168.32,0.79,4089712.77
198,0,197.6,72.29,193,147.07,149,198,398,0,397.6,72.29,393,147.07,349,198,798,0,797.6,72.29,793,147.07,749,198,998,0,997.6,72.29,993,147.07,949,198,198,200,197.6,272.29,193,347.07,149,398,998,200,997.6,272.29,993,347.07,949,398,798,400,797.6,472.29,793,547.07,749,598,198,600,197.6,672.29,193,747.07,149,798,601,601,601,670,601,740,650,798,198,800,197.6,872.29,193,947.07,149,998,798,800,797.6,872.29,793,947.07,749,998,998,800,997.6,872.29,993,947.07,949,998,0,1000,92242.62,80975.04,77161.77,68814.43,96274.78,86035.96,80685.22,74101.39,100431.91,90242.85,84601.96,78041.02,107265.39,101447.82,99213.05,78561.26,68671.38,70656.98,76728.27,75363.18,92218.52,90308,91277.04,85017.5,82136.41,83918.28,88528.56,84455.51,78049.05,73778.7,74683.6,67570.93,78923.89,80747.33,80664.28,74244.31,68715.44,69412.52,75367.25,76199.82,84317.21,76453.12,73321.13,71245.46,93340.2,89489.88,86888.7,78027.03,77198.35,0.77,4014014.28
198,0,196.79,74.47,193.7,150,81.84,198,798,0,796.79,74.47,793.7,150,681.84,198,998,0,996.79,74.47,993.7,150,881.84,198,598,200,596.79,274.47,593.7,350,481.84,398,998,200,996.79,274.47,993.7,350,881.84,398,398,400,396.79,474.47,393.7,550,281.84,598,798,400,796.79,474.47,793.7,550,681.84,598,598,600,596.79,674.47,593.7,750,481.84,798,998,600,996.79,674.47,993.7,750,881.84,798,198,800,196.79,874.47,193.7,950,81.84,998,598,800,596.79,874.47,593.7,950,481.84,998,998,800,996.79,874.47,993.7,950,881.84,998,0,1000,96599.66,88185.05,84311.54,80084.37,100785.92,91632.57,85175.88,81367.97,107608.25,101663.5,99323.27,81158.76,80891.14,77887.19,77690.46,74686.16,93498.49,93197.59,91887.63,84799.89,74046,72776.33,72055.17,71252.71,78806.35,83085.22,84140.3,74459.95,69788.58,71394.06,74630.88,66647.78,92042.53,89281.28,88786.35,71200.56,73796.55,70441.35,73557.8,74826.15,70465.08,72347.99,74812.53,73059.48,85668.64,86174.96,85754.65,76840.24,75201.06,0.77,3999775.83
198,0,197.6,72.29,193,147.07,149,198,398,0,397.6,72.29,393,147.07,349,198,798,0,797.6,72.29,793,147.07,749,198,998,0,997.6,72.29,993,147.07,949,198,198,200,197.6,272.29,193,347.07,149,398,998,200,997.6,272.29,993,347.07,949,398,798,400,797.6,472.29,793,547.07,749,598,198,600,197.6,672.29,193,747.07,149,798,598,600,597.6,672.29,593,747.07,549,798,398,800,397.6,872.29,393,947.07,349,998,798,800,797.6,872.29,793,947.07,749,998,998,800,997.6,872.29,993,947.07,949,998,0,1000,92475.08,81236.89,77486.21,68860.05,96004.89,85961.67,80727.23,74275.25,100562.67,90328.4,84841.03,77960.08,107369.37,101178.88,98994.99,78827.23,68544.94,70705.76,76946.97,75553.93,92318.55,90304.47,91290.04,85030.51,82008.77,83817.37,88419.39,84366.56,78574.68,74026,71964.54,69077.56,78715.38,80579.46,81176.2,71915.05,70379.41,68481.44,71554.1,72050.01,84974.17,76674.63,73124.84,69340.03,93518.06,89612.22,87161.34,77912.34,79983.82,0.77,4007192.47
1,0,1,51,0,97,1,151,551,0,351,0,201,1,385,167,748,0,800,64,793.36,150,681.43,198,998,0,997.07,77.74,993.36,150,881.43,298,31,190,48,350,148,200,248,450,998,200,997.07,277.74,1000,353,831.43,398,1,401,0,470,1,540,0,603,986,429,997.07,477.74,993.36,550,881.43,698,365,584,551,520,301,740,417,789,25,769,1,870,1,940,150,998,798,800,797.07,877.74,793.36,950,681.43,998,998,800,997.07,877.74,993.36,950,881.43,998,0,1000,91742.15,79986.15,77228.72,73491.78,96292.88,99297.17,91377.56,81949.46,102019.46,90524.66,90227.3,80203.18,107717.4,102428.47,99403.81,81441.86,70663,79696.43,75938.99,78972.4,94425.61,95675.43,91410.92,78723.82,75058.57,74904.98,75344.3,75916.68,90458.95,89564.19,89367.76,91266,76680.75,80982.82,71780.1,74653.49,76947.4,77565.66,74540.57,75142.82,87840.17,84103.95,78124.41,76081.59,93093.3,90726.11,87935.94,77599.71,76779.56,0.8,4132868.96
198,0,197.46,75.21,197.18,150,82.51,198,598,0,597.46,75.21,597.18,150,482.51,198,798,0,797.46,75.21,797.18,150,682.51,198,998,0,997.46,75.21,997.18,150,882.51,198,198,200,197.46,275.21,197.18,350,82.51,398,398,400,397.46,475.21,397.18,550,282.51,598,998,400,997.46,475.21,997.18,550,882.51,598,598,600,597.46,675.21,597.18,750,482.51,798,198,800,197.46,875.21,197.18,950,82.51,998,598,800,597.46,875.21,597.18,950,482.51,998,798,800,797.46,875.21,797.18,950,682.51,998,998,800,997.46,875.21,997.18,950,882.51,998,0,1010,94604.51,85961.76,83822.2,77185.15,95718.5,86093.15,79744.62,79305.2,100528.01,90510.52,83624.17,79146.45,107512.16,101961.65,97904.17,86753.85,78139.36,78189.28,78589.52,76727.13,83517.33,80477.71,78286.43,74508.3,95780.98,93798.84,92476.58,85603.93,83010.84,80466.96,78943.04,67925.19,74237.79,70916.32,71131.49,73944.44,71721.48,69131.64,66210.76,68258.13,83516.67,76828.19,70963.93,68770,93639.04,89954.43,87327.17,75911.69,73267.2,0.78,4022547.86
198,0,197.07,78.26,192.89,150,82.16,198,998,0,997.07,78.26,992.89,150,882.16,198,798,200,797.07,278.26,792.89,350,682.16,398,998,200,997.07,278.26,992.89,350,882.16,398,198,400,197.07,478.26,192.89,550,82.16,598,398,400,397.07,478.26,392.89,550,282.16,598,598,400,597.07,478.26,592.89,550,482.16,598,798,400,797.07,478.26,792.89,550,682.16,598,998,400,997.07,478.26,992.89,550,882.16,598,198,600,197.07,678.26,192.89,750,82.16,798,398,800,397.07,878.26,392.89,950,282.16,998,798,800,797.07,878.26,792.89,950,682.16,998,0,1010,100048.94,92815.68,87367.36,82620.97,107158.59,103452.89,102681.07,88247.68,86259.52,82652.42,79185.01,72326.02,96699.2,96100.76,94306.73,76093.27,76435.45,70125.98,67377.68,67249.8,75560.02,68678.05,65236.96,64616.8,72953.07,67977.11,65098.68,66930.37,71370.02,73915.71,71684.99,68990.83,90033.72,89801.38,86911.73,76985.7,63977.19,69865.71,70916.59,71871.55,73548.76,73877.13,74454.42,74524.96,86117.51,87294.87,86044.15,77383.66,79808.86,0.75,3895635.47
198,0,195.76,77.94,191.75,150,89.76,198,398,0,395.76,77.94,391.75,150,289.76,198,798,0,795.76,77.94,791.75,150,689.76,198,998,0,995.76,77.94,991.75,150,889.76,198,598,200,595.76,277.94,591.75,350,489.76,398,198,400,195.76,477.94,191.75,550,89.76,598,998,400,995.76,477.94,991.75,550,889.76,598,198,600,195.76,677.94,191.75,750,89.76,798,198,800,195.76,877.94,191.75,950,89.76,998,398,800,395.76,877.94,391.75,950,289.76,998,798,800,795.76,877.94,791.75,950,689.76,998,998,800,995.76,877.94,991.75,950,889.76,998,0,1010,93333.55,82526.82,76317.24,75695.13,97734.75,87207.31,80221.13,73536.01,100223.64,92398.37,86546.58,83681.46,106986.62,102003.88,98081.05,88528.91,81118.39,80184.78,81803.42,77848.33,81148.35,80985.57,82828.26,73937.86,95585.57,93271.8,91196.68,83345.63,79438.32,78623.92,76845.78,70649.74,71905.27,68350.14,66559.67,70572.3,77519.57,72008.4,71210.24,68373.42,86398.76,81008.48,75171.97,70954.27,94436.98,91675.18,88472.68,78406.32,72328.87,0.78,4039187.39
1,1,1,51,1,101,1,151,601,1,701,0,601,101,601,151,998,0,1000,79.83,992.97,150,689.53,298,101,101,1,270,1,340,0,498,998,200,997.18,279.83,992.97,350,889.53,398,601,401,601,451,601,501,651,601,1,601,1,670,1,740,50,698,351,501,401,670,401,790,350,898,998,600,997.18,679.83,992.97,750,839.53,798,0,801,1,870,1,940,100,1000,701,998,550,998,700,898,750,998,998,800,997.18,879.83,992.97,950,889.53,998,0,1000,96331.69,84637.46,78793.97,76546.9,94217.6,99737.17,90809.78,85632.06,107480.62,103306.39,100303.49,85926.22,87073,82807.19,81200.08,80975.72,96351.67,96350.2,94835.06,87831.26,86698.92,83180.65,82116.66,83091.31,78669.89,71293.95,70544.24,72504.16,79209.99,80390.14,77305.45,73142.64,95307.21,93668.13,92251.09,77166.58,72914.62,74257.44,72751.16,71159.36,69141.91,73292.05,77719.94,72376.41,89161.99,89838.89,87967.76,80295.08,69423.52,0.79,4107807.01
1,1,1,70,1,140,50,198,201,1,201,51,201,101,201,151,798,0,797.6,70.41,793.21,148.96,749,198,198,200,197.6,270.41,193.21,348.96,149,398,998,200,997.6,270.41,993.21,348.96,949,398,1,401,1,470,1,540,50,598,798,400,797.6,470.41,793.21,548.96,749,598,998,600,997.6,670.41,993.21,748.96,949,798,1,801,1,870,1,940,50,998,398,800,397.6,870.41,393.21,948.96,349,998,601,801,601,870,601,940,650,998,998,800,997.6,870.41,993.21,948.96,949,998,0,1010,92857.93,82101.76,75042.68,71274.12,100989.29,90397.72,84590.61,82109.08,108686.9,102637.83,98902.69,87863.45,78932,78070.82,79153.92,75672.86,103158.8,97279.88,95445.49,88562.79,76327.25,75061.81,75050.85,74557.55,87963.07,86256.54,86687.1,80005.71,94488,90087.47,90425.51,71832.91,78352.33,73119.52,70614.46,70835.23,77337.24,70007.27,70519,69955.02,80914.48,77280.24,73785.67,74166.56,86547.73,86947.4,88993.78,79643.08,67738.48,0.78,4059234.28
